9726.23864141,110.80540141508261,249,350,9548.28792343
9986.99986148,4.154027685314633,249,400,9563.64318331
9893.21427143,54.89114995319249,249,50,9859.94641607
10028.0764657,28.52495222981478,249,250,9715.92680478
9786.39281654,99.23454252001302,249,100,9715.66111644
10006.6833806,6.149125556355404,249,0,10006.6833806
9998.97552612,2.588491693283615,249,0,9998.97552612
9988.40362575,32.67036089782772,249,450,9454.02862575
9997.98114066,5.5291572001159475,249,300,9759.62702084
10778.947357,250.8844166101581,249,100,9676.20138444
9985.05128205,6.63716968754314,249,50,9934.79487179
9956.50233282,16.221650536520713,249,150,9847.9309114
9999.84859535,12.484639348376643,249,0,9999.84859535
9976.93531283,11.384105055820156,249,250,9714.47507953
9979.7945552,15.314355933595547,249,200,9778.04021191
9780.5785124,132.0972144706968,249,150,9693.80165289
10787.9310543,389.98349518728094,249,0,10787.9310543
9975.34883721,28.038734588702532,249,250,9743.95348837
10397.0378123,193.0152389836593,249,0,10397.0378123
9990.03606853,8.253667257221045,249,0,9990.03606853
9968.59048608,27.759111543293027,249,0,9968.59048608
10006.8528159,20.318631915461516,249,0,10006.8528159
10008.7279029,21.147225396913882,249,0,10008.7279029
9989.12242068,6.427104739604542,249,50,9938.2838658
9959.97312823,19.286753744686997,249,350,9657.10234704
10020.1722275,7.834923223487494,249,0,10020.1722275
10180.0970874,54.64766563107394,249,100,10006.8932039
9955.45731373,16.294993322776715,249,0,9955.45731373
9923.67044464,26.80691924131174,249,50,9892.89450741
9965.21622416,9.359400598164136,249,50,9928.05406144
10016.5999813,9.976754921884535,249,0,10016.5999813
9996.99173479,4.002495987469301,249,100,9934.44921255
10030.293116,12.300693788286777,249,50,9972.303867
9984.06593407,10.813444833177495,249,250,9731.31868132
9896.28205128,22.029007993800008,249,250,9713.58974359
9938.14034384,23.021024460229455,249,0,9938.14034384
10004.8333333,9.086003402558601,249,150,9918.33333333
9860.10548282,51.39486359184917,249,250,9700.72434509
9999.04764198,9.118020431230148,249,100,9935.55557848
9961.58117842,21.02314466723671,249,0,9961.58117842
9976.53253877,5.656230110111546,249,300,9721.24033471
10699.9999805,183.6262799376596,249,300,9919.99999553
9989.86601507,6.231096168453808,249,0,9989.86601507
9999.64589158,6.491829986461487,249,100,9894.41051948
10039.3637829,16.526376593784782,249,100,9916.70667425
10601.1763922,215.68025031386878,249,200,9329.80392157
9962.5,19.07989926435794,249,0,9962.5
10047.6527331,23.360323676924867,249,0,10047.6527331
9967.42498796,13.33432019797553,249,0,9967.42498796
10094.7051788,41.48397068753443,249,200,9909.62696991
10028.8309323,11.419534992135445,249,100,9936.32220286
9964.57745364,15.803919914712038,249,50,9948.30984905
9948.31834532,14.132798992733694,249,300,9678.80395683
10129.1666667,50.61991708868085,249,0,10129.1666667
10015.9853661,6.313098981550172,249,250,9699.13492773
10009.6302557,10.844415302300334,249,0,10009.6302557
9929.26830193,19.585481410085784,249,50,9853.65854827
9992.33444065,2.017613441515127,249,50,9954.37583576
9992.61486344,2.813466395566593,249,0,9992.61486344
9945.02899855,15.345493473917568,249,250,9765.58455169
10029.6330684,14.976059297804857,249,100,9898.65803442
9985.53281228,14.270407259249538,249,0,9985.53281228
9986.79181906,10.303979134537274,249,50,9940.71673409
9894.69787075,122.87788005343536,249,0,9894.69787075
10004.7557156,6.8875247343101575,249,300,9761.46829278
9965.28229384,13.531187012962375,249,50,9931.49413198
10145.862069,62.88582940065842,249,100,9911.37931034
9979.95237943,9.938260864511973,249,0,9979.95237943
10054.3963442,22.32389275798905,249,0,10054.3963442
10007.3360189,7.604137207322067,249,0,10007.3360189
9977.98914522,8.550256956597345,249,150,9849.24676537
9967.98472866,17.65065897532543,249,50,9917.53476957
10016.0,13.702271526280585,249,50,9921.5
9987.02970297,19.215429265089742,249,250,9733.31683168
9981.0880829,30.202952590849343,249,100,9828.68245744
10037.6582218,13.471046276510819,249,100,10013.3966195
9982.77929776,7.997688345756551,249,0,9982.77929776
10166.6666731,55.44459198538126,249,0,10166.6666731
9993.58208955,7.671073587521576,249,50,9948.95522388
10043.8110749,20.58525238472094,249,0,10043.8110749
9994.33995901,4.0160045513641025,249,0,9994.33995901
9982.51347673,13.545730670428625,249,0,9982.51347673
9998.51757153,2.8297319568105124,249,0,9998.51757153
10120.7547651,23.958210186384306,249,100,9947.70893709
10415.3846154,200.21929233866334,249,50,9876.92307692
10141.9310345,30.286047109886603,249,50,10009.1724138
10085.156371,20.34134845350359,249,100,9956.51052266
9911.33873225,44.08561090748597,249,50,9867.52534483
10013.6801261,15.972743375995083,249,50,9981.11805744
10010.334728,3.533794711247169,249,0,10010.334728
9997.82761395,15.988497370277804,249,50,9945.12964803
10095.2574749,40.50234245968379,249,0,10095.2574749
9991.02458632,5.884834700133521,249,50,9933.76948862
9962.64298644,12.389585742087618,249,0,9962.64298644
10415.1859504,113.77446143472555,249,0,10415.1859504
10005.1487431,18.726925728648098,249,0,10005.1487431
10068.3467339,38.16942125828045,249,100,9833.26608871
9995.26193704,1.1258375768643876,249,0,9995.26193704
9994.24323194,12.519044353479071,249,0,9994.24323194
10041.2068966,14.55764380643698,249,50,10011.8965517
10123.575136,37.33250556184719,249,0,10123.575136
10016.1162483,7.418656867559271,249,50,9950.0
9984.29811725,13.374515207265919,249,100,9927.47838616
9966.44914021,10.629031326978554,249,50,9929.06153458
9844.70441556,65.65190129462505,249,50,9784.66746766
10037.9124244,16.724700458162975,249,50,9967.40439651
10012.4177505,7.660603542724763,249,100,9908.36714623
10055.9269385,16.33097426201538,249,50,9979.64316527
9974.05673971,6.528389577541449,249,0,9974.05673971
9998.76585366,0.7420846341533603,249,0,9998.76585366
10008.0357148,9.782871425983714,249,0,10008.0357148
9934.49995548,24.844426451082125,249,0,9934.49995548
9993.20993879,11.848182979942965,249,100,9896.9136867
9978.72258514,5.210528930174924,249,50,9939.30405598
10134.5801527,48.0178735222043,249,0,10134.5801527
9941.31680489,17.44670764419957,249,0,9941.31680489
9991.29680196,3.057865564563828,249,0,9991.29680196
10011.4963525,6.027805816889156,249,50,9970.50858118
9961.11176471,26.39124796895447,249,0,9961.11176471
9979.11357441,9.798493855356647,249,0,9979.11357441
10032.5,7.6486133670851695,249,0,10032.5
9775.36057692,78.8325522228455,249,0,9775.36057692
10022.2839506,7.8022431121777,249,50,9957.4691358
9974.08758371,13.228848066391286,249,100,9861.67882459
9968.21917808,12.22541386692362,249,0,9968.21917808
10013.9770479,6.7432462204259265,249,100,9880.82607052
10000.5007897,8.222726587155714,249,0,10000.5007897
10012.9666631,17.015421504302537,249,0,10012.9666631
10163.0661661,63.102376925964556,249,200,9626.48091303
9999.67651874,5.754434341545021,249,150,9861.12945848
9999.365308,0.667860147726117,249,100,9901.84880117
10239.1534893,61.78063184135241,249,0,10239.1534893
9958.80775761,15.014227173450013,249,0,9958.80775761
10035.1795436,11.976252777500397,249,0,10035.1795436
9985.72439723,6.4348789994185775,249,0,9985.72439723
9867.14579055,36.9379676408088,249,50,9848.40862423
10061.1987382,19.80725794560504,249,0,10061.1987382
10012.2740906,11.313513303976755,249,0,10012.2740906
10041.691676,15.622135571138912,249,0,10041.691676
10012.4999916,6.571895400218788,249,0,10012.4999916
10002.8586213,2.438670163025819,249,0,10002.8586213
10003.2720744,2.4516003964897175,249,0,10003.2720744
10061.9555978,24.001966227408353,249,0,10061.9555978
9992.53435509,6.506390774169727,249,0,9992.53435509
10008.0980297,6.380121310997956,249,0,10008.0980297
9988.90429958,6.389487460093763,249,0,9988.90429958
9973.48367922,9.97651327818248,249,0,9973.48367922
9985.19222675,11.654207391444473,249,50,9949.01519694
10040.7913043,29.357429725190492,249,0,10040.7913043
10088.079217,37.016266132862405,249,0,10088.079217
9979.79453196,6.685625810883361,249,0,9979.79453196
9951.16195897,27.26877109204417,249,50,9901.05579864
9882.34830899,21.788075628969498,249,400,9723.2471764
10243.8023728,113.26151833549474,249,4050,5787.7787996
9834.26231345,60.15238534268989,249,1900,8667.94054632
10001.5151515,11.885665146078441,249,50,9938.0952381
7192.22904998,606.2441430225085,249,200,3553.67500271
10004.1663775,39.6825095616058,249,0,10004.1663775
10025.1320851,16.881933070092547,249,0,10025.1320851
10040.1003949,13.621573124121275,249,0,10040.1003949
10051.1473878,16.015434286885775,249,0,10051.1473878
9969.5754717,10.094681193641952,249,0,9969.5754717
10017.8993319,5.2365186697928126,249,50,9976.25856122
10058.5365854,19.55191958068414,249,0,10058.5365854
9996.54838548,1.9831596239646239,249,0,9996.54838548
10060.762287,20.102193735493472,249,200,9706.14345291
10004.5348778,3.16770311128426,249,0,10004.5348778
10001.4925373,0.45889436214096807,249,100,9904.87562189
9982.25762919,5.90805024074579,249,0,9982.25762919
10527.4095337,103.81640459909389,249,150,9388.85531652
9839.57143164,44.70030904468606,249,0,9839.57143164
9953.00646516,13.761511971986346,249,0,9953.00646516
10002.7027027,9.003603168901332,249,0,10002.7027027
10051.5709588,21.160213582384696,249,0,10051.5709588
9993.37539432,5.511669886174933,249,0,9993.37539432
9991.40433707,4.210700673331535,249,0,9991.40433707
9923.99172182,21.731379724313747,249,0,9923.99172182
9961.04454873,10.252379767946236,249,50,9925.11520968
9993.03891161,3.05286087100772,249,0,9993.03891161
9989.91385697,3.5698871338735456,249,50,9955.73681737
9991.86401164,7.798806467808162,249,0,9991.86401164
9898.6421357,25.725579616150736,249,650,9500.71581248
9987.10130585,5.2055232699394995,249,0,9987.10130585
10014.3996324,5.213114640537346,249,0,10014.3996324
9982.30339877,4.949597231298914,249,0,9982.30339877
9896.93250077,39.78037779779271,249,0,9896.93250077
10247.3500063,82.49943240079783,249,150,9853.60000625
9916.47072643,73.96456862672999,249,250,9101.76485961
9820.0,49.579826533038464,249,550,9526.4375
9920.99837046,21.893211540303287,249,950,9309.80816935
9919.65242605,44.31873061131274,249,450,9573.29248359
9982.93412519,6.120180942572723,249,450,9623.88342295
9995.256917,17.086997223247213,249,350,9690.90909091
9705.32168703,73.31175463564958,249,1000,9312.05647998
10005.3892448,72.97703628493481,249,1000,9087.22559998
9983.19437386,7.253861908160829,249,350,9628.36016236
9975.20081384,10.715186150102294,249,550,9447.5197908
9988.54884472,3.542193905788606,249,0,9988.54884472
10083.6759865,29.249279630973543,249,400,9632.00182143
10491.9047619,451.29668898840197,249,450,9643.003663
10017.8506494,5.679082460302172,249,300,9684.73376623
9906.45337592,33.86160807590708,249,150,9838.2661115
9966.23488198,15.093843861641261,249,50,9915.7207393
9972.3880597,50.74395638412943,249,400,9612.98507463
10079.8332994,38.381404470003076,249,1350,8830.63332601
12187.8378378,941.924570975306,249,550,8456.75675676
10138.2782272,34.84436711166148,249,450,9548.47326456
9991.34668633,10.565967324231996,249,50,9952.40685955
9983.51054513,19.149964515883433,249,150,9850.9285724
9992.77922002,13.90862501256311,249,300,9820.10266968
10335.631068,128.20932974298762,249,200,9714.27184466
9910.2779122,31.36718013882767,249,500,9561.07594467
9966.00318471,10.276025821171045,249,300,9746.01910828
9979.88505747,7.3860155365429305,249,100,9885.63218391
9973.50152893,9.159224071007658,249,0,9973.50152893
10013.7155298,12.949124991890967,249,0,10013.7155298
9956.65137311,8.571815746917627,249,0,9956.65137311
9722.93833748,115.64591625003548,249,950,9186.6053674
9912.08331811,23.889778792503,249,300,9684.34895747
9982.59607602,5.4816589950711165,249,400,9651.15066269
9930.53691275,29.636227082434534,249,150,9764.4295302
9951.97843687,15.82806165848866,249,350,9680.09643792
9886.15239528,81.09622799565896,249,1000,8931.41424778
10122.0626357,122.75580072174829,249,350,9648.69454948
10102.7932928,66.26623962082593,249,1350,8834.07828777
9926.06837607,124.23628172546927,249,800,9105.55555556
9954.30348259,44.68443580580191,249,300,9712.13930348
9777.2929037,92.828145785626,249,50,9745.82100996
10017.6102216,25.007952345450605,249,700,9292.55190436
9658.63157895,133.52076416487108,249,800,9508.73684211
9946.12331895,22.57157971621061,249,0,9946.12331895
9966.38788319,11.26554900183762,249,0,9966.38788319
10000.1811594,2.8733486958102756,249,50,9944.11231884
10031.1527229,38.81166336453477,249,0,10031.1527229
10011.0531247,6.385347516365893,249,0,10011.0531247
9999.08339221,10.639755426260948,249,0,9999.08339221
10022.0700351,5.20920514420889,249,0,10022.0700351
9959.28452111,16.727616889183793,249,50,9931.01496942
9960.01961316,10.172236034783447,249,0,9960.01961316
9973.21193382,10.336529814827468,249,0,9973.21193382
9996.30252787,3.436653113712526,249,0,9996.30252787
9995.59139785,3.53179986589216,249,0,9995.59139785
10038.8487275,20.87175532394464,249,0,10038.8487275
10037.8151497,10.746529760091372,249,0,10037.8151497
9965.27266035,19.855879049893506,249,0,9965.27266035
9990.25641026,16.309876839451523,249,250,9750.51282051
10145.5512573,54.834269022212965,249,150,9869.92263056
9870.00004893,50.13254141875901,249,100,9820.70428915
9998.33700799,4.778313755359907,249,0,9998.33700799
9986.99374271,21.948243215233934,249,500,9509.95826159
9952.99855491,22.27713943860791,249,50,9903.17919075
9971.39311785,10.679474181395094,249,0,9971.39311785
10101.6934135,36.62929373051394,249,100,9994.42959893
9996.12922902,15.307251116078621,249,0,9996.12922902
10011.1223458,4.3406043048429215,249,0,10011.1223458
9966.88701923,19.922740523511145,249,50,9940.86538462
9943.653328,22.399222033236352,249,50,9897.75999733
9990.78187792,2.249060612974754,249,0,9990.78187792
10087.5431178,26.359999930986273,249,0,10087.5431178
10033.6092715,16.20989810397487,249,0,10033.6092715
10292.6749436,116.49638156283218,249,0,10292.6749436
10064.4968247,30.12527448010358,249,0,10064.4968247
10075.0,21.9243450335791,249,0,10075.0
10018.4491979,6.72385711467026,249,50,9931.28342246
9976.75048377,11.73395071209564,249,0,9976.75048377
9993.55590062,3.1197155000293075,249,50,9931.90993789
10005.09025,2.80737143160391,249,0,10005.09025
9939.88192098,25.455422746403165,249,0,9939.88192098
10001.6079295,3.239090780811549,249,50,9995.52863436
9923.24999809,20.389058940268892,249,0,9923.24999809
10107.6923217,35.20809803698584,249,0,10107.6923217
9984.82841894,12.410724379870539,249,0,9984.82841894
9887.1324034,44.42379612275501,249,0,9887.1324034
10001.1234462,0.405985202220176,249,0,10001.1234462
10001.4793578,3.694123671047859,249,0,10001.4793578
9982.61475205,5.224588358489515,249,0,9982.61475205
10005.3894981,3.0096560694090617,249,0,10005.3894981
9959.41844675,10.407112624062496,249,0,9959.41844675
10007.1005549,3.6850862899628196,249,0,10007.1005549
9941.16698128,31.445840502969414,249,50,9849.93174318
10008.1840998,3.9320298125221766,249,0,10008.1840998
9914.81482292,41.66010897946794,249,0,9914.81482292
9983.48806366,8.001375845657348,249,0,9983.48806366
9993.39752611,2.8496916393893277,249,0,9993.39752611
9979.55132254,7.083417462454694,249,0,9979.55132254
9994.63785767,1.639513059976128,249,0,9994.63785767
10000.9119671,4.868459320274252,249,0,10000.9119671
10045.738643,20.609774127111535,249,50,9989.48864303
9976.42494838,8.442432760927876,249,50,9931.96390404
10015.404837,11.087020480361248,249,50,9966.98212408
10005.0772553,3.2917841668888594,249,0,10005.0772553
9982.49310541,11.418343187606043,249,0,9982.49310541
10018.0585629,15.82995665793381,249,0,10018.0585629
10015.8806455,7.4939457956026345,249,0,10015.8806455
10002.6434429,7.007555114549058,249,50,9931.94668475
9966.44850658,10.37750377664603,249,0,9966.44850658
9973.29173019,14.827938040191192,249,0,9973.29173019
9929.62085782,17.249400459306045,249,700,9471.80095261
9957.4288632,16.39415460384847,249,200,9824.85781721
10022.4791213,56.33294252815238,249,350,9565.62677907
10247.4437628,103.98539239225985,249,250,9946.3190184
9951.55686785,19.29030064385657,249,250,9736.66167818
9907.68685483,32.69089361064151,249,150,9855.76901461
9596.07136037,140.54581923252738,249,300,9360.35708548
9896.88888889,101.67801116995058,249,0,9896.88888889
10028.7671233,12.971222407435802,249,0,10028.7671233
9974.60431943,8.632744715016194,249,0,9974.60431943
10010.3317757,3.8150947329440803,249,0,10010.3317757
10005.408704,2.6985866141683195,249,0,10005.408704
9838.52585628,45.66167174890152,249,0,9838.52585628
10010.2659574,6.110066321716246,249,0,10010.2659574
9999.27003565,1.5238988597194918,249,0,9999.27003565
10007.4543371,2.9180863696887784,249,100,9911.26807212
9990.49160777,2.177607654782276,249,0,9990.49160777
10019.2327944,13.826737200311364,249,0,10019.2327944
9946.07108513,14.258961282840756,249,0,9946.07108513
10011.4649682,5.927817036673836,249,0,10011.4649682
10183.7453532,57.06680286413586,249,0,10183.7453532
10002.2781982,4.683721889170244,249,0,10002.2781982
9990.77535581,4.455509769223609,249,0,9990.77535581
10033.6575536,10.683219767357787,249,0,10033.6575536
10000.5405405,13.706274648224781,249,0,10000.5405405
10010.7204117,3.7223348680674095,249,0,10010.7204117
9993.33339843,1.8896242958987113,249,0,9993.33339843
10039.7610237,16.383573298571097,249,50,9895.96257307
10014.5156458,5.467423583979254,249,0,10014.5156458
10116.3477053,25.38048945174607,249,0,10116.3477053
9998.45161659,5.247070145294763,249,0,9998.45161659
9997.36728024,2.542864612031246,249,100,9939.62141427
10003.2321652,2.8470614765904365,249,0,10003.2321652
9998.046875,2.5852389689692172,249,0,9998.046875
10008.0086512,2.2615524457641913,249,50,9953.89609722
10024.1666667,18.499420562769277,249,0,10024.1666667
10079.9426934,35.065181009117694,249,0,10079.9426934
10175.9110787,64.90042712628681,249,0,10175.9110787
9996.655683,4.861050684518086,249,0,9996.655683
9929.82107577,27.819407350116816,249,0,9929.82107577
9999.71359223,0.07949361308456662,249,0,9999.71359223
10008.8389156,4.75899759986478,249,0,10008.8389156
9941.05153363,27.85121263528972,249,0,9941.05153363
10006.810845,3.7686869023141534,249,0,10006.810845
10041.2620747,16.080105621542597,249,0,10041.2620747
9996.42481198,3.129053649944609,249,0,9996.42481198
10014.0581721,5.246155742299368,249,0,10014.0581721
10004.1859019,2.1616560129058597,249,0,10004.1859019
10018.6961083,9.368510058565255,249,50,9921.98273981
9653.10198989,147.70736445069363,249,0,9653.10198989
10025.8461538,20.097944048042862,249,0,10025.8461538
9988.74845697,6.2396130165891694,249,0,9988.74845697
9919.62154083,32.03296225917956,249,0,9919.62154083
10007.938924,12.445666317531153,249,0,10007.938924
9970.76445887,8.130557898430464,249,0,9970.76445887
9994.71536914,2.261770849683366,249,0,9994.71536914
10220.5843382,66.03996752692355,249,0,10220.5843382
10011.2020814,4.306963987842481,249,0,10011.2020814
10057.7885104,17.290363864720536,249,0,10057.7885104
10004.6609457,2.5639358350486545,249,0,10004.6609457
9991.26997238,4.6685004802326615,249,0,9991.26997238
18370.0315486,3149.2909511782304,249,5250,146.797457652
11485.7142857,1292.2648651308257,249,4350,35.5623100304
9255.70175439,307.4345664731442,249,7550,2977.28070175
10205.2043225,142.8596172179541,249,7100,3725.60246072
11114.5534835,567.6593317542499,249,7200,148.665187393
8784.67595173,363.60150808698256,249,7000,3812.04770109
8226.27235213,497.320764157123,249,7700,5483.08115543
10051.985101,23.8707306565745,249,0,10051.985101
10000.6343466,1.0299120073622194,249,0,10000.6343466
9967.30197156,10.255770268802243,249,0,9967.30197156
9973.71304551,9.69122270298221,249,50,9927.75192852
9947.54900862,10.094204109323796,249,0,9947.54900862
10018.0505415,5.6595294742630236,249,0,10018.0505415
10002.4416244,2.5263907307302063,249,0,10002.4416244
9999.90759479,0.33869594887129695,249,0,9999.90759479
10024.3392778,6.159277076770192,249,0,10024.3392778
9979.75744004,6.47560179267086,249,0,9979.75744004
10059.2965025,23.255390118347893,249,0,10059.2965025
9978.40466926,4.763428053784418,249,50,9929.57198444
9982.29700073,7.530038902389156,249,0,9982.29700073
10010.2176905,4.008101183173203,249,0,10010.2176905
9960.5,10.3019738396731,249,0,9960.5
10096.4216634,26.743213997116655,249,50,10065.860735
10000.9248792,1.9390096141536028,249,0,10000.9248792
9963.39285019,15.822389818823778,249,0,9963.39285019
9998.63493623,1.4183547697439516,249,0,9998.63493623
9987.93604651,4.82369613214769,249,0,9987.93604651
9934.95609154,18.37267962578751,249,0,9934.95609154
10158.0833333,53.340004624798915,249,0,10158.0833333
10089.3436763,31.993598728594353,249,0,10089.3436763
9917.78141973,27.59505916008801,249,0,9917.78141973
9989.16951777,3.6351178621765325,249,0,9989.16951777
9991.54325151,3.62681544558076,249,0,9991.54325151
10091.9913224,38.181047804094916,249,0,10091.9913224
9937.93103448,16.314672774585677,249,0,9937.93103448
10016.6666667,10.626998222778035,249,0,10016.6666667
10000.8214303,2.433766178379577,249,0,10000.8214303
9977.84709402,7.840796964104818,249,0,9977.84709402
10046.4021739,13.935749977519844,249,50,9957.16304348
9966.90861368,11.437154960630512,249,0,9966.90861368
9985.46511628,8.973167717375595,249,0,9985.46511628
9989.4077003,4.585804598393049,249,0,9989.4077003
9986.92722372,4.838166334924817,249,0,9986.92722372
9979.60204057,6.73714583162267,249,0,9979.60204057
10028.3758092,9.576665126427898,249,0,10028.3758092
10134.5527961,54.5453865158697,249,0,10134.5527961
9994.4358836,1.8935756559812849,249,0,9994.4358836
10117.4242763,36.02962666403156,249,0,10117.4242763
9998.84169884,2.367111018864851,249,0,9998.84169884
10003.5785472,3.0832476570479757,249,0,10003.5785472
10023.4753049,7.76239636914625,249,0,10023.4753049
10002.1344764,0.7934625190601696,249,0,10002.1344764
9994.21372793,4.5009686527951605,249,0,9994.21372793
10007.4208389,3.0652822526617163,249,0,10007.4208389
9991.3476681,2.3614970042537773,249,50,9952.13631412
10002.2099448,8.407908220250842,249,0,10002.2099448
9986.54754653,5.2144441419475935,249,0,9986.54754653
10092.1480144,31.896647029661057,249,0,10092.1480144
9997.59036145,2.0867886467021557,249,0,9997.59036145
9994.77059586,1.9380970779971392,249,0,9994.77059586
10012.6025791,3.9606520876704066,249,0,10012.6025791
9991.24815362,2.7841030554260966,249,0,9991.24815362
10003.1402652,5.13982593578871,249,0,10003.1402652
10009.7517423,3.263391040172175,249,0,10009.7517423
9985.09901086,3.8190636752934872,249,0,9985.09901086
9986.13206354,4.564427190415467,249,0,9986.13206354
9997.86705804,0.850794947045693,249,0,9997.86705804
10000.9415408,1.7218666358052512,249,50,9945.49710602
10043.5323383,19.46868960922952,249,0,10043.5323383
10003.1431752,5.142346632305034,249,0,10003.1431752
10001.2949004,2.8888258342111497,249,0,10001.2949004
9995.17445148,10.418827738248227,249,0,9995.17445148
9999.9399825,0.008208134373046927,249,0,9999.9399825
11439.6,488.04105769423415,249,9000,2829.6
11004.4401544,526.0069887412184,249,7850,32.6254826255
8364.77582456,538.5221105490767,249,8900,5623.64522027
12564.2857152,969.2026492223605,249,8950,2335.71428513
11146.8619485,393.41448262692137,249,9250,923.178367936
7214.45790745,540.663668948466,203,6050,326.204696863
8141.33158486,634.4812534504653,249,8800,2994.59529243
11899.4000752,1135.7200367057756,249,8650,1389.6499447
7876.07894737,734.5200745003089,199,6150,3668.18421053
9885.6381529,51.83009583405442,249,9600,355.743163316
14164.6634615,2153.1422666047147,249,8700,27.1634615385
8858.95386026,428.72258195901867,249,9150,562.666559498
10771.7592593,1525.258022903353,249,9000,105.092592593
8231.33018231,545.0043150151483,249,9300,1945.50979068
10046.7343677,98.80632046685514,249,9300,982.837840014
13948.2709598,2546.802785402142,249,6000,80.9456245589
10070.5333934,150.78727455570038,249,8850,1520.45157121
9348.7037037,462.47868077074094,249,8750,3985.27777778
10621.7150268,280.0293085511943,249,9600,1296.2980066
10627.845404,349.813872878693,249,9300,87.0542954726
10750.7896399,387.05042873178854,249,9150,2837.74478838
10227.091223,228.4384278696948,249,8850,752.564218677
9918.59665927,507.6707461720556,249,8450,10.8922081887
10366.2651529,671.2502832740481,249,8900,566.053720619
28614.2859164,8987.634377253851,249,4150,8.92877127068
9102.64287215,221.16660740061678,249,8900,2236.11884976
11010.6087551,718.6890707657077,249,9000,53.0164158687
17968.974359,3059.8068803385395,249,4550,2.30769230769
10147.7234581,326.9634128913702,249,8650,901.412502445
10639.1582451,192.26628769302923,249,8700,1947.56006267
9085.22469881,460.8369201715267,249,9150,3519.63257741
13340.2,1179.9344301781373,249,9700,3345.60740741
7019.04481132,706.0882362103633,182,5950,51.6509433962
10400.708775,143.78769271597864,249,8750,877.502002681
10080.9551635,123.79859486310987,249,8800,1090.21180566
18962.2807369,1811.9298705119013,249,4900,49.9998202817
7911.92508218,439.90908830979555,249,8800,1259.45450443
16602.2680412,2225.6054254898804,249,7750,63.6082474227
11220.4497446,524.3569524206497,249,8700,1002.161383
11266.2766929,612.2088376045015,249,8750,1474.04043668
11019.3824797,1130.433043363055,249,8300,56.4928046396
11572.6510067,942.8447208779367,249,6450,122.818791946
7030.64395201,867.9349524294561,217,7800,1243.54761854
13347.959954,847.4302649942774,249,8050,97.130712372
6959.83108639,1118.7970815030762,219,7850,5016.23127789
9208.02635404,281.6868831794411,249,8900,1463.14085337
6993.49058176,1135.5051944853706,149,4400,5374.62265723
9989.4233249,135.42541976782775,249,9350,593.485419975
12492.3791822,568.3394813882587,249,7200,73.0483271375
8818.47983125,514.7708421738611,249,9650,5027.68439232
11364.7540984,1370.9836188029392,249,5650,64.7540983607
8572.61777302,650.9029037329527,249,9550,5213.75802998
8453.13999544,491.7981959831399,249,9250,1770.05734117
8540.63132335,752.7038917812803,249,9400,1787.25229565
18202.7032883,2548.4999121098867,249,6900,45.7002661753
9973.73181688,322.48199083179867,249,9350,1563.95874203
7953.45196686,613.3649744444633,213,7700,1096.93156183
