10033.9573505,9662.54415505,249,350
10168.9189189,8573.42342342,249,1400
9990.57059652,9899.7265269,249,100
10005.4372195,9796.25482652,249,200
10741.4215971,9675.24504079,249,500
9963.49393596,9636.52416448,249,300
9801.86152362,9059.55936534,249,1100
9970.70334099,9793.30215248,249,200
9986.0252724,9369.9918426,249,650
9989.39086348,9770.48224515,249,250
9965.96314777,9695.58474483,249,300
9978.51210035,9364.49825952,249,750
9997.88733034,9769.01409091,249,250
10125.026455,9641.69312169,249,350
9941.3420122,9580.51951873,249,450
10087.4009981,9075.68141076,249,750
9913.40899271,8443.83610546,249,1650
10068.1818178,9704.54546328,249,200
9936.2888871,8925.1210479,249,1150
10115.0636492,9119.37765205,249,950
9945.44123398,9676.47346228,249,350
10093.307435,9820.35646013,249,250
9895.85001958,9087.94486775,249,700
9990.67378341,8736.05939866,249,1450
9998.34387188,9147.66338308,249,700
9809.89697599,8198.80837488,249,1950
10805.8100559,8673.96648045,249,1200
9809.79535844,9128.63800054,249,900
9868.69337241,9088.46793775,249,950
10150.2982107,8660.13916501,249,950
10093.0016571,10029.2380447,249,50
10017.8235206,9354.73528529,249,750
9996.97428139,9480.25718608,249,550
10103.7553648,9660.19313305,249,150
10008.2558731,9165.76549528,249,700
9811.19998367,9701.32243265,249,200
10008.8574221,9860.45561064,249,150
9989.45699627,9698.41071546,249,300
16121.4285246,2907.14293687,249,500
9998.27272111,9806.88596675,249,200
10024.343849,9915.25293988,249,100
9994.15672466,8688.84180535,249,1400
10443.0635838,7647.68786127,249,1950
9830.83215675,9596.88478589,249,350
10274.6636551,10274.6636551,249,0
9891.59252669,9781.89501779,249,100
9941.78305765,9941.78305765,249,0
10085.8043069,10002.5203966,249,50
10405.2982107,9590.1888668,249,400
10048.3126201,9972.48983044,249,50
9945.41821051,9891.66667789,249,100
9991.38888889,9940.55555556,249,50
9853.44964977,8964.84858412,249,700
10126.8571429,10126.8571429,249,0
9989.03314616,9861.67960618,249,150
9999.37040923,9999.37040923,249,0
10047.7211721,10047.7211721,249,0
9955.54441912,9728.399239,249,250
9924.23580786,9818.12227074,249,200
9997.78822564,9997.78822564,249,0
10004.2700999,9922.1986281,249,100
10061.9674939,10061.9674939,249,0
10002.9531947,9975.46433878,249,100
10011.2393707,9410.3814726,249,500
10325.7978256,9847.47334156,249,150
10034.2715166,10034.2715166,249,0
10026.5864829,9891.07861412,249,150
10031.8828599,10031.8828599,249,0
10006.6963863,9914.91885514,249,100
9966.97651663,9770.69471624,249,200
9999.39759036,9999.39759036,249,0
9775.38531278,9752.94650952,249,50
9975.05524425,9975.05524425,249,0
9990.83827715,9990.83827715,249,0
9990.04854058,9950.20417695,249,50
9894.8980091,9894.8980091,249,0
9934.17312661,9882.49354005,249,200
9979.15054054,9526.17756757,249,200
10026.6160609,9876.47554657,249,100
10010.2946565,9863.62799693,249,150
10091.4879357,9675.67024129,249,600
9902.23325062,9262.03473945,249,800
9641.95906433,9277.04678363,249,1300
9997.90873177,9154.69575238,249,850
9906.70666072,9776.90263934,249,300
9990.61208754,9990.61208754,249,0
9987.93278712,9987.93278712,249,0
10047.36665,9879.56664,249,150
9942.49551167,9238.72531418,249,700
9936.76562689,9592.73170806,249,400
10028.6179701,9558.32954999,249,450
9983.94378965,9464.65912306,249,550
9937.53274664,9937.53274664,249,0
9959.8293888,9636.16312679,249,350
10156.5848214,9901.00446429,249,200
9941.24408544,9455.91295513,249,600
12274.8344919,10202.6341586,249,400
9923.40208706,9923.40208706,249,0
10154.5454545,9532.72727273,249,250
9993.2722394,9900.30973255,249,100
10051.9288719,10051.9288719,249,0
9937.2,9937.2,249,0
10422.4358974,10171.3141026,249,100
10004.5547445,9629.00729927,249,250
9977.42718447,9294.17475728,249,250
10372.0,10175.3333333,249,50
9945.26315789,9787.36842105,249,150
9940.46121593,9940.46121593,249,0
10034.1610232,10034.1610232,249,0
9964.04981612,9964.04981612,249,0
9997.03115901,9997.03115901,249,0
10004.8185108,9941.56426282,249,50
9945.10709587,9794.03676099,249,100
10014.2307692,10014.2307692,249,0
11616.153984,9926.92314558,249,100
